"Name","FileName","StartFrame","EndFrame","FaceFreezeFrame","Speed","TransitionInMs","TransitionOutMs","AutoFadeMs","Looping","Priority"
"CrowPheonixPushback","crow_phoenix_walk.glb",,10,,,200,100,200,,5
"CrowPheonixRecoil","crow_pheonix_walk.scw",,,,150,,,200,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CrowPheonixReload","crow_phoenix_walk.glb",1,2,,,200,200,200,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CrowPheonixUltiAttack","crow_phoenix_super.glb",,-1,,,50,,200,,5
"CrowPheonixWalk","crow_phoenix_walk.glb",1,19,,120,100,100,,"TRUE",1
"CrowPheonixWin","crow_phoenix_win.glb",1,180,,,,,,,
"CrowPheonixWinloop","crow_phoenix_win.glb",151,180,,,,,,"TRUE",
"CrowPrimary","crow_attack.glb",,5,,,100,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CrowProfile","crow_idle.glb",1,1,,,,,,"TRUE",
"CrowPushback","crow_pushback.glb",1,10,,,200,100,100,,5
"CrowRecoil","crow_attack.glb",5,20,,,,50,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"CrowReload","crow_reload.glb",1,20,,,100,100,200,,"hips_s#0+chest_s#5+R_clavicle_s#0+head_s#0+L_upperLeg_s#0+R_upperLeg_s#0"
"CrowSecondary","crow_super.glb",,45,,,50,50,200,,5
"CrowSuperIdle","crow_superhero_idle.glb",1,29,,,100,100,,"TRUE",1
"CrowSuperLose","crow_superhero_lose.glb",,176,,,,,,,
"CrowSuperLoseloop","crow_superhero_lose.glb",136,176,,,,,,"TRUE",
"CrowSuperPrimary","crow_superhero_attack.glb",,28,,,100,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CrowSuperProfile","crow_superhero_idle.glb",1,1,,,,,,"TRUE",
"CrowSuperPushback","crow_superhero_pushback.glb",1,10,,,200,100,100,,5
"CrowSuperRecoil","crow_superhero_attack.glb",5,20,,,,50,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"CrowSuperReload","crow_reload.glb",1,20,,,100,50,200,,"hips_s#0+chest_s#5+R_clavicle_s#0+head_s#0+L_upperLeg_s#0+R_upperLeg_s#0"
"CrowSuperSecondary","crow_super.glb",,45,,,50,50,200,,5
"CrowSuperWalk","crow_superhero_walk.glb",1,20,,,100,100,,"TRUE",1
"CrowSuperWin","crow_superhero_win_120.glb",,759,,,,,,,
"CrowSuperWinloop","crow_superhero_win.glb",109,191,,,,,,"TRUE",
"CrowVultureIdle","crow_outlaw_idle.glb",1,29,,,100,100,,"TRUE",1
"CrowVultureLose","crow_outlaw_lose.glb",,163,,,,,,,
"CrowVultureLoseloop","crow_outlaw_lose.glb",121,163,,,,,,"TRUE",
"CrowVulturePrimary","crow_outlaw_attack.glb",,5,,,100,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CrowVultureProfile","crow_outlaw_portrait.glb",1,1,,,,,,"TRUE",
"CrowVulturePushback","crow_pushback.glb",1,10,,,200,100,100,,5
"CrowVultureRecoil","crow_outlaw_attack.glb",5,20,,,,50,200,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"CrowVultureReload","crow_outlaw_reload.glb",1,20,,,100,100,200,,"hips_s#0+chest_s#5+R_clavicle_s#0+head_s#0+L_upperLeg_s#0+R_upperLeg_s#0"
"CrowVultureSecondary","crow_outlaw_super.glb",,45,,,50,50,200,,5
"CrowVultureWalk","crow_outlaw_walk.glb",1,19,,,100,100,,"TRUE",1
"CrowVultureWin","crow_outlaw_win.glb",,146,,,,,,,
"CrowVultureWinloop","crow_outlaw_win.glb",104,146,,,,,,"TRUE",
"CrowWalk","crow_walk.glb",1,19,,,100,100,,"TRUE",1
"CrowWin","crow_win.glb",,126,,,,,,,
"CrowWinloop","crow_win.glb",127,165,,,,,,"TRUE",
"DamageBoosterHauntedHouseIdle","8bit_haunted_house_turret_idle.glb",,-1,,,,,,"TRUE",
"DamageBoosterHauntedHouseSpawn","8bit_haunted_house_turret_idle.glb",,,,,,,,"TRUE",
"DamageBoosterPianoIdle","8bit_piano_turret_idle.glb",,-1,,,,,,"TRUE",
"DamageBoosterPianoSpawn","8bit_piano_turret_spawn.glb",,-1,,,,,,"TRUE",
"DamageBoosterRetropolisIdle","8bit_retropolis_turret_idle.glb",,-1,,,,,,"TRUE",
"DamageBoosterRetropolisSpawn","8bit_turret_spawn.scw",,-1,,,,,,"TRUE",
"DarrylCnyHide","darryl_cny_win.scw",,1,,,200,200,100,"TRUE",
"DarrylCnyIdle","darryl_cny_idle.scw",,-1,,,100,100,,"TRUE",
"DarrylCnyLose","darryl_cny_lose.scw",,-1,,,,,200,,
"DarrylCnyLoseloop","darryl_cny_lose.scw",45,45,,,,,,"TRUE",
"DarrylCnyPrimary","darryl_cny_attack.scw",,10,,,50,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylCnyProfile","darryl_cny_win.scw",44,44,,,,,,,
"DarrylCnyPushback","darryl_cny_pushback.scw",,-1,,,50,100,200,,5
"DarrylCnyRecoil","darryl_cny_recoil1.scw",,-1,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylCnyRecoil2","darryl_cny_recoil2.scw",,-1,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylCnyReload","darryl_cny_idle.scw",,-1,,,800,800,800,,"ChestBone#2"
"DarrylCnySecondary","darryl_cny_super.scw",,29,,,1,1,1,,5
"DarrylCnyWalk","darryl_cny_walk.scw",,20,,,100,100,,"TRUE",1
"DarrylCnyWin","darryl_cny_win.scw",,42,,,,200,200,,
"DarrylCnyWinloop","darryl_cny_winloop.scw",1,29,,,200,,,"TRUE",
"DarrylDroidHide","droid_darryl_win.scw",,1,,,200,200,100,"TRUE",
"DarrylDroidIdle","droid_darryl_idle.scw",1,-1,,,100,100,100,"TRUE",
"DarrylDroidLose","droid_darryl_lose.scw",,-1,,,,,200,,
"DarrylDroidLoseloop","droid_darryl_lose.scw",45,45,,,,,,"TRUE",
"DarrylDroidPrimary","droid_darryl_attack.scw",,10,,,100,100,100,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylDroidProfile","droid_darryl_win.scw",44,44,,,,,,"TRUE",
"DarrylDroidPushback","droid_darryl_pushback.scw",1,10,,,50,100,200,,5
"DarrylDroidRecoil","droid_darryl_recoil_01.scw",1,10,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylDroidRecoil2","droid_darryl_recoil_02.scw",1,10,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylDroidReload","droid_darryl_idle.scw",,10,,,800,800,800,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylDroidSecondary","droid_darryl_super.scw",,29,,,1,1,1,"TRUE",5
"DarrylDroidWalk","droid_darryl_run.scw",1,20,,,100,100,,"TRUE",1
"DarrylDroidWin","droid_darryl_win.scw",,-1,,,,,200,,
"DarrylDroidWinloop","droid_darryl_winloop.scw",1,29,,,,,,"TRUE",
"DarrylFootballHide","darryl_fb_idle.scw",,-1,,,200,200,100,"TRUE",
"DarrylFootballIdle","darryl_fb_idle.scw",1,-1,,,100,100,,"TRUE",
"DarrylFootballLose","darryl_fb_lose.scw",-1,-1,,,,,200,,
"DarrylFootballLoseloop","darryl_fb_lose.scw",45,45,,,,,,"TRUE",
"DarrylFootballPrimary","darryl_fb_attack.scw",,10,,,100,100,100,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylFootballProfile","darryl_fb_win.scw",44,44,,,,,,"TRUE",
"DarrylFootballPushback","darryl_pushback.scw",1,10,,,50,100,200,,5
"DarrylFootballRecoil","darryl_fb_recoil_01.scw",1,10,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylFootballRecoil2","darryl_fb_recoil_02.scw",1,10,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylFootballReload","darryl_fb_idle.scw",,-1,,,800,800,800,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylFootballSecondary","darryl_fb_super.scw",,29,,,1,1,1,"TRUE",5
"DarrylFootballWalk","darryl_fb_walk.scw",1,20,,,100,100,,"TRUE",1
"DarrylFootballWin","darryl_fb_win.scw",-1,70,,,,,200,,
"DarrylFootballWinloop","darryl_fb_win.scw",71,99,,,,,,"TRUE",
"DarrylHide","darryl_win.scw",,1,,,200,200,100,"TRUE",
"DarrylIdle","darryl_idle.scw",1,-1,,,100,100,,"TRUE",
"DarrylLose","darryl_lose.scw",-1,-1,,,,,200,,
"DarrylLoseloop","darryl_lose.scw",45,45,,,,,,"TRUE",
"DarrylPrimary","darryl_attack.scw",,10,,,100,100,100,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylProfile","darryl_win.scw",44,44,,,,,,"TRUE",
"DarrylPushback","darryl_pushback.scw",1,10,,,50,100,200,,5
"DarrylRecoil","darryl_recoil_01.scw",1,10,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylRecoil2","darryl_recoil_02.scw",1,10,,,,100,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylReload","darryl_idle.scw",,-1,,,800,800,800,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DarrylSecondary","darryl_super.scw",,29,,,1,1,1,"TRUE",5
"DarrylWalk","darryl_walk.scw",1,20,,,100,100,,"TRUE",1
"DarrylWin","darryl_win.scw",-1,-1,,,,,200,,
"DarrylWinloop","darryl_winloop.scw",-1,-1,,,,,,"TRUE",
"DeadMariachiOutlawAttack","poco_darkhorse_attack.glb",,5,,,100,100,100,,"spine_lower_s#3"
"DeadMariachiOutlawIdle","poco_darkhorse_idle.glb",,-1,,,100,100,,"TRUE",
"DeadMariachiOutlawLose","poco_darkhorse_lose.glb",1,192,,,,,,,
"DeadMariachiOutlawLoseloop","poco_darkhorse_lose.glb",161,192,,,,,,"TRUE",
"DeadMariachiOutlawProfile","poco_darkhorse_portrait.glb",1,1,,,,,,,
"DeadMariachiOutlawPushback","poco_darkhorse_idle.glb",,-1,,,200,300,500,,5
"DeadMariachiOutlawRecoil","poco_darkhorse_attack.glb",4,20,,,100,100,100,,"spine_lower_s#4"
"DeadMariachiOutlawReload","poco_darkhorse_idle.glb",1,2,,,100,200,200,,"spine_lower_s#2"
"DeadMariachiOutlawSecondary","poco_darkhorse_attack.glb",4,20,,,100,100,100,,"spine_lower_s#3"
"DeadMariachiOutlawWalk","poco_darkhorse_walk.glb",,-1,,160,100,100,,"TRUE",1
"DeadMariachiOutlawWin","poco_darkhorse_win.glb",1,195,,,,,,,
"DeadMariachiOutlawWinloop","poco_darkhorse_win.glb",154,195,,,,,,"TRUE",
"DeadMariachiPunkAttack","poco_punk_attack.glb",,29,,,50,,,,"spine_lower_s#3"
"DeadMariachiPunkEnv","poco_punk_guitar_loop.glb",1,-1,-1,,,,,"TRUE",
"DeadMariachiPunkIdle","poco_punk_idle.glb",,-1,,,100,100,,"TRUE",
"DeadMariachiPunkLose","poco_punk_lose.glb",1,81,,,,,,,
"DeadMariachiPunkLoseloop","poco_punk_lose.glb",82,125,,,,,,"TRUE",
"DeadMariachiPunkProfile","poco_punk_portrait.glb",1,1,,,,,,"TRUE",
"DeadMariachiPunkPushback","poco_punk_idle.glb",,-1,,,200,300,500,,5
"DeadMariachiPunkRecoil","poco_punk_attack.glb",2,29,,,,,200,,"spine_lower_s#4"
"DeadMariachiPunkReload","poco_punk_idle.glb",1,2,,,100,200,200,,"spine_lower_s#2"
"DeadMariachiPunkSecondary","poco_punk_attack.glb",2,29,,,,,200,,"spine_lower_s#3"
"DeadMariachiPunkWalk","poco_punk_walk.glb",,-1,,160,100,100,,"TRUE",1
"DeadMariachiPunkWin","poco_punk_win.glb",1,93,,,,,,,
"DeadMariachiPunkWinloop","poco_punk_win.glb",94,192,,,,,,"TRUE",
"DoorManDefaultIdle","gray_idle.glb",,-1,,,100,100,,"TRUE",
"DoorManDefaultLose","gray_lose.glb",1,196,,,,,200,,
"DoorManDefaultLoseloop","gray_lose.glb",196,196,,,,,200,"TRUE",
"DoorManDefaultPrimary","gray_attack.glb",,-1,,,100,200,100,,"spine_lower_s#3"
"DoorManDefaultProfile","gray_portrait.glb",30,31,,,,,,,
"DoorManDefaultPushback","gray_walk.glb",,-1,,,100,100,100,,5
"DoorManDefaultRecoil","gray_attack.glb",1,10,,,100,100,200,,"spine_lower_s#4"
"DoorManDefaultRecoil2","gray_super.glb",1,10,,,100,100,200,,"spine_lower_s#4"
"DoorManDefaultReload","gray_idle.glb",1,3,,,800,800,800,,"spine_lower_s#4"
"DoorManDefaultSecondary","gray_super.glb",,-1,,,200,200,100,,"spine_lower_s#3"
"DoorManDefaultWalk","gray_walk.glb",,-1,,125,100,100,,"TRUE",1
"DoorManDefaultWin","gray_win.glb",,206,,,,,,,
"DoorManDefaultWinloop","gray_win.glb",206,238,,,,,,"TRUE",
"DoorManDetectiveIdle","gray_investigator_idle.glb",,-1,,,100,100,,"TRUE",
"DoorManDetectiveLose","gray_investigator_lose.glb",1,169,,,,,200,,
"DoorManDetectiveLoseloop","gray_investigator_lose.glb",169,204,,,,,200,"TRUE",
"DoorManDetectivePrimary","gray_investigator_attack.glb",,-1,,,100,200,100,,"spine_lower_s#3"
"DoorManDetectiveProfile","gray_investigator_portrait.glb",2,2,,,,,,,
"DoorManDetectivePushback","gray_investigator_walk.glb",,-1,,,100,100,100,,5
"DoorManDetectiveRecoil","gray_investigator_attack.glb",1,10,,,100,100,200,,"spine_lower_s#4"
"DoorManDetectiveRecoil2","gray_investigator_super.glb",1,10,,,100,100,200,,"spine_lower_s#4"
"DoorManDetectiveReload","gray_investigator_idle.glb",1,3,,,800,800,800,,"spine_lower_s#4"
"DoorManDetectiveSecondary","gray_investigator_super.glb",,-1,,,200,200,100,,"spine_lower_s#3"
"DoorManDetectiveWalk","gray_investigator_walk.glb",,-1,,125,100,100,,"TRUE",1
"DoorManDetectiveWin","gray_investigator_win.glb",,226,,,,,,,
"DoorManDetectiveWinloop","gray_investigator_win.glb",176,226,,,,,,"TRUE",
"DoorManRunawayIdle","gray_idle.glb",,-1,,,100,100,,"TRUE",
"DoorManRunawayLose","gray_lose.glb",1,196,,,,,200,,
"DoorManRunawayLoseloop","gray_lose.glb",196,196,,,,,200,"TRUE",
"DoorManRunawayPrimary","gray_attack.glb",,-1,,,100,200,100,,"spine_lower_s#3"
"DoorManRunawayProfile","gray_portrait.glb",30,31,,,,,,,
"DoorManRunawayPushback","gray_walk.glb",,-1,,,100,100,100,,5
"DoorManRunawayRecoil","gray_attack.glb",1,10,,,100,100,200,,"spine_lower_s#4"
"DoorManRunawayRecoil2","gray_super.glb",1,10,,,100,100,200,,"spine_lower_s#4"
"DoorManRunawayReload","gray_idle.glb",1,3,,,800,800,800,,"spine_lower_s#4"
"DoorManRunawaySecondary","gray_super.glb",,-1,,,200,200,100,,"spine_lower_s#3"
"DoorManRunawayWalk","gray_walk.glb",,-1,,125,100,100,,"TRUE",1
"DoorManRunawayWin","gray_runaway_win.glb",,206,,,,,,,
"DoorManRunawayWinloop","gray_runaway_win.glb",206,238,,,,,,"TRUE",
"DrillerCookyAttack","jacky_cooky_attack.glb",4,20,,,50,,,"TRUE",3
"DrillerCookyHappy","jacky_cooky_win.glb",,89,,,100,,,,
"DrillerCookyHappyLoop","jacky_cooky_win.glb",58,89,,,,,,"TRUE",
"DrillerCookyIdle","jacky_cooky_idle.glb",1,45,,,100,100,,"TRUE",
"DrillerCookyIntro","jacky_intro_pose.glb",,-1,,,,,,,
"DrillerCookyLose","jacky_cooky_lose.glb",,170,,,,,,,
"DrillerCookyLoseloop","jacky_cooky_lose.glb",170,-1,,,,,,"TRUE",
"DrillerCookyPortrait","jacky_cooky_idle.glb",1,1,,,,,,,
"DrillerCookyRecoil","jacky_cooky_attack.glb",6,20,,,,,100,,4
"DrillerCookySuper","jacky_cooky_super.glb",1,-1,,120,,,83,"TRUE",3
"DrillerCookySuperRecoil","jacky_cooky_super.glb",1,-1,,120,,,83,"TRUE",4
"DrillerCookyWalk","jacky_cooky_walk.glb",1,-1,,,100,100,,"TRUE",1
"DrillerGiftAttack","jacky_gift_express_attack.glb",6,20,,,,,,,3
"DrillerGiftHappy","jacky_gift_express_win.glb",,122,,,100,,,,
"DrillerGiftHappyLoop","jacky_gift_express_win.glb",123,171,,,,,,"TRUE",
"DrillerGiftIdle","jacky_gift_express_idle.glb",1,45,,,100,100,,"TRUE",
"DrillerGiftIntro","jacky_intro_pose.glb",,-1,,,,,,,
"DrillerGiftLose","jacky_gift_express_lose.glb",,-1,,200,,,,,
"DrillerGiftLoseloop","jacky_gift_express_lose.glb",80,-1,,,,,,"TRUE",
"DrillerGiftPortrait","jacky_gift_express_win.glb",1,1,,,,,,,
"DrillerGiftRecoil","jacky_gift_express_attack.glb",6,20,,,,,100,,4
"DrillerGiftSuper","jacky_gift_express_super.glb",1,-1,,120,,,83,"TRUE",3
"DrillerGiftSuperRecoil","jacky_gift_express_super.glb",1,-1,,120,,,83,"TRUE",4
"DrillerGiftWalk","jacky_gift_express_walk.glb",1,23,,,100,100,,"TRUE",1
"DrillerJetskiAttack","jacky_jetski_attack.glb",6,20,,,,,,"TRUE",3
"DrillerJetskiHappy","jacky_jetski_win.glb",,102,,,100,,,,
"DrillerJetskiHappyLoop","jacky_jetski_win.glb",103,221,,,,,,"TRUE",
"DrillerJetskiIdle","jacky_jetski_idle.glb",1,111,,,100,100,,"TRUE",
"DrillerJetskiIntro","jacky_intro_pose.glb",,-1,,,,,,,
"DrillerJetskiLose","jacky_jetski_lose.glb",,122,,200,,,,,
"DrillerJetskiLoseloop","jacky_jetski_lose.glb",123,168,,,,,,"TRUE",
"DrillerJetskiPortrait","jacky_portrait.scw",1,1,,,,,,,
"DrillerJetskiRecoil","jacky_jetski_attack.glb",6,20,,,,,100,,4
"DrillerJetskiSuper","jacky_jetski_super.glb",1,-1,,120,,,83,"TRUE",3
"DrillerJetskiSuperRecoil","jacky_jetski_super.glb",1,-1,,120,,,83,"TRUE",4
"DrillerJetskiWalk","jacky_jetski_walk.glb",1,-1,,,100,100,,"TRUE",1
"DuelistBrainAttack","cordelius_brain_attack.glb",7,24,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistBrainIdle","cordelius_brain_idle.glb",1,73,,,200,100,,"TRUE",
"DuelistBrainIntro","cordelius_brain_portrait.glb",,,,,,,,,
"DuelistBrainLose","cordelius_brain_lose.glb",,200,,,,,,,5
"DuelistBrainLoseloop","cordelius_brain_lose.glb",156,200,,,,,,"TRUE",1
"DuelistBrainProfile","cordelius_brain_portrait.glb",,,,,,,,,5
"DuelistBrainPushback","cordelius_brain_idle.glb",1,34,,,100,100,100,,5
"DuelistBrainRecoil","cordelius_brain_attack.glb",7,24,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistBrainRecoil2","cordelius_brain_super.glb",9,37,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistBrainReload","cordelius_brain_idle.glb",,-1,,,500,500,500,,"ChestBone#2"
"DuelistBrainSecondary","cordelius_brain_super.glb",9,37,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistBrainWalk","cordelius_brain_walk.glb",1,23,,,100,100,,"TRUE",1
"DuelistBrainWin","cordelius_brain_win_120.glb",,800,,,,10,100,,5
"DuelistBrainWinloop","cordelius_brain_win.glb",161,202,,,10,,,"TRUE",1
"DuelistDefaultAttack","cordelius_attack.glb",7,24,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistDefaultIdle","cordelius_idle.glb",1,73,,,200,100,,"TRUE",
"DuelistDefaultIntro","cordelius_portrait.glb",,,,,,,,,
"DuelistDefaultLose","cordelius_lose.glb",1,729,,,,,,,5
"DuelistDefaultLoseloop","cordelius_lose.glb",254,729,,,,,,"TRUE",1
"DuelistDefaultProfile","cordelius_portrait.glb",1,10,,,,,,"TRUE",5
"DuelistDefaultPushback","cordelius_idle.glb",1,34,,,100,100,100,,5
"DuelistDefaultRecoil","cordelius_attack.glb",7,24,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistDefaultRecoil2","cordelius_super.glb",9,37,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistDefaultReload","cordelius_idle.glb",,-1,,,500,500,500,,"ChestBone#2"
"DuelistDefaultSecondary","cordelius_super.glb",9,37,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistDefaultWalk","cordelius_walk.glb",1,23,,,100,100,,"TRUE",1
"DuelistDefaultWin","cordelius_win.glb",1,237,,,,10,100,,5
"DuelistDefaultWinloop","cordelius_win.glb",244,320,,,10,,,"TRUE",1
"DuelistToxicAttack","cordelius_attack.glb",7,24,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistToxicIdle","cordelius_idle.glb",1,73,,,200,100,,"TRUE",
"DuelistToxicIntro","cordelius_portrait.glb",,,,,,,,,
"DuelistToxicLose","cordelius_lose.glb",1,729,,,,,,,5
"DuelistToxicLoseloop","cordelius_lose.glb",254,729,,,,,,"TRUE",1
"DuelistToxicProfile","cordelius_portrait.glb",1,10,,,,,,"TRUE",5
"DuelistToxicPushback","cordelius_idle.glb",1,34,,,100,100,100,,5
"DuelistToxicRecoil","cordelius_attack.glb",7,24,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistToxicRecoil2","cordelius_super.glb",9,37,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistToxicReload","cordelius_idle.glb",,-1,,,500,500,500,,"ChestBone#2"
"DuelistToxicSecondary","cordelius_super.glb",9,37,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistToxicWalk","cordelius_walk.glb",1,23,,,100,100,,"TRUE",1
"DuelistToxicWin","cordelius_toxic_win.glb",1,237,,,,10,100,,5
"DuelistToxicWinloop","cordelius_toxic_win.glb",244,320,,,10,,,"TRUE",1
"DuelistWastelandAttack","cordelius_attack.glb",7,24,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistWastelandIdle","cordelius_raider_idle.glb",1,73,,,200,100,,"TRUE",
"DuelistWastelandIntro","cordelius_portrait.glb",,,,,,,,,
"DuelistWastelandLose","cordelius_raider_lose.glb",1,177,,,,,,,5
"DuelistWastelandLoseloop","cordelius_raider_lose.glb",135,177,,,,,,"TRUE",1
"DuelistWastelandProfile","cordelius_raider_portrait.glb",1,1,,,,,,,5
"DuelistWastelandPushback","cordelius_idle.glb",1,34,,,100,100,100,,5
"DuelistWastelandRecoil","cordelius_attack.glb",7,24,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistWastelandRecoil2","cordelius_super.glb",9,37,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistWastelandReload","cordelius_idle.glb",,-1,,,500,500,500,,"ChestBone#2"
"DuelistWastelandSecondary","cordelius_super.glb",9,37,,,,200,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0+R_dress_01_s#0+L_dress_01_s#0+F_dress_01_s#0+B_dress_01_s#0"
"DuelistWastelandWalk","cordelius_walk.glb",1,23,,,100,100,,"TRUE",1
"DuelistWastelandWin","cordelius_raider_win_120.glb",,752,,,,10,100,,5
"DuelistWastelandWinloop","cordelius_raider_win.glb",152,188,,,10,,,"TRUE",1
"DuplicatorCholaAttack","lolla_chola_attack.glb",,4,-1,,50,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorCholaIdle","lolla_chola_idle.glb",,-1,-1,,100,100,,"TRUE",
"DuplicatorCholaLose","lolla_chola_lose.glb",,201,-1,,,,,,
"DuplicatorCholaLoseloop","lolla_chola_lose.glb",157,201,-1,,,,,"TRUE",
"DuplicatorCholaPortrait","lolla_chola_portrait.glb",,,-1,,,,,,
"DuplicatorCholaPushback","lolla_chola_pushback.glb",,10,-1,,20,,100,,
"DuplicatorCholaRecoil","lolla_chola_attack.glb",5,17,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorCholaSuper","lolla_chola_super.glb",,4,-1,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorCholaSuperRecoil","lolla_chola_super.glb",4,18,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorCholaWalk","lolla_chola_walk.glb",,-1,-1,,100,100,,"TRUE",1
"DuplicatorCholaWin","lolla_chola_win.glb",,143,-1,,,,800,,
"DuplicatorCholaWinloop","lolla_chola_win.glb",95,143,-1,,800,800,,"TRUE",
"DuplicatorDarkcircusAttack","lolla_darkcircus_attck.glb",,4,-1,,50,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorDarkcircusIdle","lolla_darkcircus_idle.glb",,-1,-1,,100,100,,"TRUE",
"DuplicatorDarkcircusLose","lolla_darkcircus_lose.glb",,265,-1,,,,,,
"DuplicatorDarkcircusLoseloop","lolla_darkcircus_lose.glb",265,265,-1,,,,,"TRUE",
"DuplicatorDarkcircusPortrait","lolla_portrait.glb",,-1,-1,,,,,,
"DuplicatorDarkcircusPushback","lolla_darkcircus_pushback.glb",,10,-1,,20,,100,,
"DuplicatorDarkcircusRecoil","lolla_darkcircus_attck.glb",5,17,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorDarkcircusSuper","lolla_darkcircus_super.glb",,4,-1,,,,,,"hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"DuplicatorDarkcircusSuperRecoil","lolla_darkcircus_super.glb",4,18,-1,,,,100,,"hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
